latitude,longitude,acq_date,confidence,frp
31.5071,74.78,2023-10-30,80.3,169.6
29.5567,76.5127,2023-10-30,94.7,113.9
30.0916,75.2749,2023-10-30,90.9,244.6
30.2895,75.4404,2023-10-30,85.0,100.9
30.3066,76.5936,2023-10-30,74.1,166.4
30.7334,75.6102,2023-10-30,87.0,202.6
31.1899,74.4109,2023-10-30,80.0,174.7
29.6555,76.0635,2023-10-30,71.3,114.1
32.3753,75.3065,2023-10-30,97.6,197.3
30.7866,76.4327,2023-10-30,77.9,59.3
30.5177,75.8316,2023-10-30,74.2,229.8
30.5545,75.8734,2023-10-30,81.7,191.5
29.9167,75.3106,2023-10-30,93.8,43.4
30.9271,74.7021,2023-10-30,96.9,109.7
30.9875,74.7225,2023-10-30,95.2,184.3
29.9521,76.3679,2023-10-30,78.8,189.8
31.9834,74.7423,2023-10-30,97.9,76.8
29.4146,76.5046,2023-10-30,78.2,199.3
31.6493,75.0506,2023-10-30,93.4,42.9
31.8712,74.7824,2023-10-30,92.7,160.7
29.7021,76.2791,2023-10-30,76.0,41.1
30.0603,75.7643,2023-10-30,92.9,205.4
30.2298,76.5299,2023-10-30,76.5,150.3
31.0616,75.0753,2023-10-30,86.2,149.4
30.118,75.5297,2023-10-30,86.6,170.8
29.4258,76.4926,2023-10-30,81.9,93.8
29.6487,75.9302,2023-10-30,85.0,144.9
31.2641,75.0069,2023-10-30,77.3,85.1
29.6001,75.3126,2023-10-30,89.8,168.0
29.5896,76.0683,2023-10-30,73.8,76.5
30.3932,75.359,2023-10-30,90.0,151.5
29.7078,76.452,2023-10-30,76.1,247.9
29.773,74.9779,2023-10-30,94.7,111.4
29.6931,75.8451,2023-10-30,83.9,51.5
31.1779,74.8526,2023-10-30,74.9,223.3
32.0285,75.1449,2023-10-30,83.1,135.6
29.411,76.0195,2023-10-30,91.4,33.6
29.6424,75.8357,2023-10-30,93.1,36.5
31.4162,75.1812,2023-10-30,90.9,167.3
29.6355,76.3987,2023-10-30,95.9,251.9
30.3905,75.1223,2023-10-30,73.9,35.1
29.6055,76.4047,2023-10-30,92.8,185.6
29.7426,75.7365,2023-10-30,85.8,80.1
30.2148,75.7384,2023-10-30,74.2,32.6
29.423,76.0673,2023-10-30,98.2,241.4
31.9079,75.2872,2023-10-30,92.5,227.5
29.7769,75.2014,2023-10-30,91.5,198.2
30.4247,75.6854,2023-10-30,88.5,61.7
29.931,76.5891,2023-10-30,70.7,30.4
29.8465,76.6971,2023-10-30,80.8,105.8
31.8566,74.8619,2023-10-30,71.2,211.7
30.9873,74.5956,2023-10-30,71.5,205.3
31.3126,75.4475,2023-10-30,92.6,37.3
31.3031,74.7686,2023-10-30,90.4,98.4
31.173,75.0324,2023-10-30,74.4,164.4
30.2197,75.6226,2023-10-30,95.9,162.7
30.0131,76.4934,2023-10-30,82.5,202.3
30.7173,76.1113,2023-10-30,78.6,158.8
30.0535,75.7525,2023-10-30,74.9,83.2
30.2919,75.0352,2023-10-30,88.5,198.0
29.702,75.6716,2023-10-30,89.6,160.7
29.4633,74.9267,2023-10-30,72.8,214.0
29.7883,76.1532,2023-10-30,71.6,82.4
29.8919,74.5144,2023-10-30,79.1,101.0
30.2758,76.8372,2023-10-30,76.8,37.9
31.8509,75.2936,2023-10-30,70.8,224.1
29.7008,74.9219,2023-10-30,87.7,84.9
30.9265,75.4484,2023-10-30,85.7,142.2
30.0246,74.6963,2023-10-30,85.2,24.1
30.2894,75.1641,2023-10-30,88.8,17.4
30.369,76.0016,2023-10-30,81.7,117.8
29.8256,76.3585,2023-10-30,84.4,70.8
29.5849,76.8214,2023-10-30,76.5,31.2
29.5773,76.7278,2023-10-30,75.3,53.6
30.0846,75.1446,2023-10-30,94.9,97.7
29.3045,76.0194,2023-10-30,89.5,69.7
31.631,75.472,2023-10-30,76.9,127.3
30.6856,74.789,2023-10-30,70.9,173.9
31.7603,75.3973,2023-10-30,85.1,179.8
31.5325,74.9302,2023-10-30,91.0,18.9
31.195,74.916,2023-10-30,72.6,244.9
30.2859,74.9392,2023-10-30,75.9,209.7
29.8236,75.8133,2023-10-30,77.9,37.5
30.0006,76.2384,2023-10-30,96.8,30.9
30.3344,76.3786,2023-10-30,77.8,142.9
30.9698,75.0108,2023-10-30,85.8,90.2
31.8218,75.337,2023-10-30,91.5,137.3
29.6491,75.9774,2023-10-30,82.5,129.6
30.6893,75.3089,2023-10-30,97.2,106.5
30.4166,74.817,2023-10-30,79.6,209.6
31.0862,74.9088,2023-10-30,88.8,166.2
31.5746,75.0703,2023-10-30,76.1,208.5
29.8881,75.9707,2023-10-30,92.6,107.7
30.1501,75.9295,2023-10-30,91.2,240.1
30.0421,76.3576,2023-10-30,88.5,44.7
29.7753,75.3914,2023-10-30,77.0,191.6
30.0643,74.3787,2023-10-30,83.6,162.1
30.5504,75.0592,2023-10-30,83.7,99.9
31.3657,74.9759,2023-10-30,80.0,236.4
30.239,75.9987,2023-10-30,96.6,23.1
29.5078,75.6565,2023-10-30,93.7,198.3
30.0901,76.0399,2023-10-30,91.1,111.0
29.534,76.2774,2023-10-30,82.0,131.2
30.6554,75.7027,2023-10-30,71.5,214.7
30.0043,75.7932,2023-10-30,86.0,20.9
31.3357,75.0524,2023-10-30,71.3,146.9
29.6053,76.5224,2023-10-30,75.5,45.4
29.9784,75.3393,2023-10-30,92.3,155.6
29.7282,75.8122,2023-10-30,72.0,210.2
30.3599,74.5994,2023-10-30,86.6,177.8
29.6844,76.2747,2023-10-30,81.1,21.9
29.6452,75.4003,2023-10-30,72.8,95.2
29.3218,75.1313,2023-10-30,74.8,140.0
29.8931,75.6487,2023-10-30,88.4,170.1
29.3087,76.3408,2023-10-30,73.5,221.3
30.3979,76.2301,2023-10-30,70.5,80.8
30.0399,75.3786,2023-10-30,73.6,54.7
29.7692,75.0116,2023-10-30,97.4,198.4
29.8136,75.5383,2023-10-30,89.4,145.7
29.6983,75.5826,2023-10-30,72.6,93.0
30.3669,75.662,2023-10-30,81.7,213.9
30.2012,75.0681,2023-10-30,76.5,31.9
31.609,74.7922,2023-10-30,72.5,50.4
29.5394,76.4866,2023-10-30,99.4,227.3
31.0775,75.6047,2023-10-30,73.5,229.3
29.5024,75.136,2023-10-30,71.8,86.3
29.5949,76.5585,2023-10-30,72.0,141.5
29.9837,75.9397,2023-10-30,86.8,120.3
30.2862,76.6394,2023-10-30,96.9,19.8
31.4079,74.909,2023-10-30,99.0,49.2
30.041,76.412,2023-10-30,91.5,90.3
29.7739,75.9909,2023-10-30,89.7,204.6
30.4427,75.338,2023-10-30,85.7,164.6
31.0877,75.7724,2023-10-30,98.9,182.1
29.9808,75.4718,2023-10-30,78.8,79.6
29.8467,75.098,2023-10-30,96.6,214.0
31.3358,75.204,2023-10-30,89.2,41.6
29.2323,76.6121,2023-10-30,73.9,220.3
30.2486,76.0737,2023-10-30,99.1,16.9
29.3888,75.4451,2023-10-30,88.5,201.5
30.1518,75.3517,2023-10-30,74.2,223.3
30.7536,74.9745,2023-10-30,92.0,242.5
30.0583,76.3988,2023-10-30,75.3,220.3
31.4138,74.8399,2023-10-30,96.1,126.4
31.7184,74.7804,2023-10-30,94.7,82.0
29.2602,76.5498,2023-10-30,86.8,107.1
29.7859,75.394,2023-10-30,71.9,213.4
29.7553,77.2886,2023-10-30,93.8,171.5
31.4766,74.8823,2023-10-30,73.9,168.4
30.832,76.0076,2023-10-30,93.6,22.1
30.9696,75.0854,2023-10-30,92.1,38.7
30.2965,75.0512,2023-10-30,94.3,59.6
29.5591,75.1392,2023-10-30,96.0,252.4
30.1674,75.2067,2023-10-30,95.5,216.3
30.3461,76.6282,2023-10-30,90.8,122.2
30.7289,75.3763,2023-10-30,71.5,103.3
32.374,74.8368,2023-10-30,74.1,100.7
30.214,75.6926,2023-10-30,100.0,193.7
29.8255,75.9273,2023-10-30,86.0,191.3
31.0429,74.3695,2023-10-30,99.0,243.4
29.9297,76.6614,2023-10-30,95.0,103.0
29.6906,74.8762,2023-10-30,73.8,174.3
31.7035,74.8907,2023-10-30,75.4,235.5
29.1502,76.5265,2023-10-30,92.7,192.2
30.0399,75.833,2023-10-30,75.3,86.2
29.1121,76.3249,2023-10-30,74.0,133.1
30.357,74.8571,2023-10-30,72.3,159.7
30.4669,76.2557,2023-10-30,97.6,193.1
30.9076,75.0717,2023-10-30,79.7,229.8
31.431,74.4509,2023-10-30,79.7,117.4
29.6933,76.8459,2023-10-30,94.8,197.3
29.8855,76.7087,2023-10-30,78.1,78.1
31.7558,74.7726,2023-10-30,76.6,187.0
29.7257,75.9956,2023-10-30,87.0,33.3
30.4799,74.7891,2023-10-30,73.7,156.2
30.0812,74.3914,2023-10-30,71.1,167.4
30.673,75.6588,2023-10-30,85.1,15.2
31.3187,74.9921,2023-10-30,99.7,69.9
30.2627,76.8734,2023-10-30,71.6,148.4
30.8232,75.2866,2023-10-30,70.1,134.6
29.3694,76.2939,2023-10-30,86.8,168.6
29.8501,76.1714,2023-10-30,76.6,146.9
30.8055,75.1302,2023-10-30,99.3,212.0
29.4969,76.1538,2023-10-30,73.9,204.2
31.3622,75.1494,2023-10-30,79.4,145.7
29.8898,75.1253,2023-10-30,85.6,57.6
29.6584,75.7687,2023-10-30,77.8,112.6
30.6036,75.5301,2023-10-30,70.3,102.4
31.2059,75.3413,2023-10-30,96.6,183.0
30.1773,74.9199,2023-10-30,96.0,197.2
30.8615,75.085,2023-10-30,71.8,57.3
30.3759,75.409,2023-10-30,71.0,28.7
31.0592,74.7459,2023-10-30,93.0,253.1
31.0775,75.0897,2023-10-30,72.7,77.5
30.4913,76.0395,2023-10-30,94.6,35.8
29.6068,76.4336,2023-10-30,70.7,154.9
29.5277,76.1447,2023-10-30,97.1,166.7
30.0627,75.8089,2023-10-30,82.1,126.2
31.401,75.5923,2023-10-30,82.0,45.5
30.3611,76.7579,2023-10-30,85.2,89.9
29.9545,75.6804,2023-10-30,99.6,252.3
29.7542,75.1988,2023-10-30,78.7,233.9
29.543,75.6078,2023-10-30,98.6,17.3
29.8938,74.2253,2023-10-30,72.8,227.4
29.965,76.0909,2023-10-30,70.4,85.4
29.497,76.4687,2023-10-30,90.0,41.7
30.4107,75.7504,2023-10-30,78.1,46.2
29.8726,75.7447,2023-10-30,72.9,175.4
30.349,75.3416,2023-10-30,77.7,173.5
30.1349,75.9863,2023-10-30,95.1,85.6
30.2677,74.777,2023-10-30,95.0,236.0
30.0942,76.3887,2023-10-30,78.4,82.4
31.2528,75.2225,2023-10-30,74.4,230.2
30.1511,76.9742,2023-10-30,95.8,246.4
29.4143,74.9214,2023-10-30,92.4,230.1
29.5778,75.7316,2023-10-30,81.8,248.1
30.179,76.2145,2023-10-30,75.0,14.7
29.855,75.0416,2023-10-30,93.0,238.2
30.6264,76.9221,2023-10-30,99.5,187.5
30.1057,75.3149,2023-10-30,84.8,236.7
31.5336,74.7688,2023-10-30,82.4,91.4
30.0329,75.4414,2023-10-30,90.7,148.7
29.7595,75.3295,2023-10-30,81.6,38.9
30.1834,74.8972,2023-10-30,72.0,115.6
30.1965,74.8791,2023-10-30,82.6,184.0
30.0224,76.2111,2023-10-30,93.6,128.0
30.3698,74.8553,2023-10-30,72.7,59.1
30.8532,75.5172,2023-10-30,73.6,103.5
29.4316,76.4088,2023-10-30,89.4,193.0
30.5747,75.7601,2023-10-30,76.6,201.5
31.5179,75.1159,2023-10-30,83.2,214.6
29.9722,76.6081,2023-10-30,94.5,119.9
30.6321,75.8236,2023-10-30,98.4,67.4
30.8393,74.4679,2023-10-30,94.2,125.9
31.965,74.6835,2023-10-30,79.6,209.3
29.765,75.0112,2023-10-30,70.4,160.7
32.2525,75.0996,2023-10-30,77.7,233.0
30.3922,75.9719,2023-10-30,96.8,78.2
30.1186,76.4336,2023-10-30,87.6,158.1
14.3642,81.4694,2023-10-31,50.4,22.4
10.0577,75.5459,2023-10-31,66.9,44.1
22.6572,80.4109,2023-10-31,73.4,24.1
15.853,78.9898,2023-10-31,93.4,42.5
24.8709,84.3675,2023-10-31,65.0,7.5
21.9349,78.3651,2023-10-31,90.7,16.7
21.3625,80.7964,2023-10-31,75.8,6.8
18.0607,79.1838,2023-10-31,58.3,16.9
21.2104,79.1649,2023-10-31,74.1,42.6
18.8333,76.7961,2023-10-31,58.0,24.2
11.9209,75.2766,2023-10-31,70.3,36.6
12.9766,79.8573,2023-10-31,56.3,26.1
19.9295,74.5113,2023-10-31,67.5,19.8
20.2754,83.9281,2023-10-31,94.2,17.6
10.6407,79.4151,2023-10-31,68.6,4.8
19.1372,78.9364,2023-10-31,59.5,16.5
23.8961,75.3303,2023-10-31,51.2,8.0
25.2888,82.3818,2023-10-31,55.7,14.5
29.7658,75.2958,2023-10-31,91.6,186.2
29.1955,76.278,2023-10-31,70.1,32.5
31.3687,75.0108,2023-10-31,71.8,139.6
30.7045,74.7608,2023-10-31,72.6,126.2
30.1583,74.9965,2023-10-31,75.7,91.2
30.384,74.8751,2023-10-31,92.2,78.8
30.345,76.4699,2023-10-31,83.7,135.1
31.5287,75.8168,2023-10-31,91.1,21.1
30.3919,74.9595,2023-10-31,89.0,98.0
30.329,76.7249,2023-10-31,78.2,243.2
30.324,75.2001,2023-10-31,75.4,178.2
31.7247,74.9371,2023-10-31,92.4,25.2
31.2583,74.764,2023-10-31,76.0,210.0
30.4237,75.135,2023-10-31,83.3,42.9
30.2767,74.8455,2023-10-31,93.4,169.9
29.1439,74.3982,2023-10-31,76.1,38.0
29.7196,76.2653,2023-10-31,85.1,23.5
31.4318,74.7516,2023-10-31,85.1,253.7
30.9009,75.924,2023-10-31,96.5,176.2
29.8155,75.7312,2023-10-31,72.8,73.7
30.4596,75.3795,2023-10-31,80.2,160.8
30.3922,75.7973,2023-10-31,99.5,96.0
29.8583,74.3613,2023-10-31,70.3,242.3
29.7507,75.6951,2023-10-31,70.7,94.6
30.2302,76.3361,2023-10-31,94.9,145.3
29.9414,76.2233,2023-10-31,70.6,95.1
30.2852,75.595,2023-10-31,78.2,139.1
31.2591,75.1135,2023-10-31,93.2,246.0
30.2139,74.9999,2023-10-31,96.8,45.5
30.5845,75.7265,2023-10-31,93.9,73.2
32.0068,75.8563,2023-10-31,78.2,216.5
29.7031,76.4762,2023-10-31,96.8,29.0
29.8767,74.5565,2023-10-31,89.9,25.7
30.6031,75.097,2023-10-31,93.6,111.9
29.8902,74.6141,2023-10-31,95.0,122.6
30.6952,75.007,2023-10-31,81.2,221.1
30.5628,76.0171,2023-10-31,91.3,178.6
30.1092,76.2682,2023-10-31,70.1,137.6
29.667,75.8215,2023-10-31,88.5,66.1
31.9204,74.7342,2023-10-31,92.3,255.1
30.1786,75.0142,2023-10-31,79.2,105.4
30.1641,75.2651,2023-10-31,85.0,48.0
29.7556,76.4833,2023-10-31,87.7,256.6
29.8461,75.7999,2023-10-31,89.8,46.4
31.5042,75.5224,2023-10-31,83.7,44.4
31.6579,75.3084,2023-10-31,88.5,35.2
30.3254,75.9993,2023-10-31,78.1,62.2
30.2859,75.7798,2023-10-31,77.2,155.2
29.1849,76.2391,2023-10-31,75.5,188.4
29.1774,76.4158,2023-10-31,85.3,165.4
29.9717,76.4211,2023-10-31,80.5,139.2
30.0389,75.9054,2023-10-31,93.0,16.9
30.378,75.2906,2023-10-31,92.4,240.7
30.2247,75.6934,2023-10-31,94.2,200.8
30.3546,76.312,2023-10-31,84.1,170.9
29.8475,75.1352,2023-10-31,91.1,98.4
31.0049,77.2405,2023-10-31,93.0,225.9
32.4252,75.4241,2023-10-31,90.3,164.0
31.4763,74.9523,2023-10-31,98.4,49.8
29.7151,76.3917,2023-10-31,100.0,163.3
30.1627,76.4982,2023-10-31,97.8,207.1
30.8684,75.5981,2023-10-31,98.2,111.3
30.7391,75.2228,2023-10-31,73.4,231.1
29.8041,76.3377,2023-10-31,98.2,91.8
30.5263,76.3126,2023-10-31,97.1,201.2
29.9698,76.0158,2023-10-31,76.0,46.4
29.6296,75.6199,2023-10-31,85.3,236.2
30.0155,75.8182,2023-10-31,86.8,70.2
29.5708,75.9144,2023-10-31,80.2,214.0
30.0896,75.4712,2023-10-31,90.1,194.2
30.3205,75.4591,2023-10-31,77.8,16.7
29.8868,75.6941,2023-10-31,87.9,218.1
29.0623,75.3475,2023-10-31,84.3,115.3
29.8143,75.5365,2023-10-31,85.1,190.2
31.5011,74.6631,2023-10-31,97.9,89.1
29.6086,75.6144,2023-10-31,80.4,140.0
30.074,75.3355,2023-10-31,88.5,107.4
30.8918,75.1113,2023-10-31,93.8,177.4
32.0234,74.6719,2023-10-31,95.3,125.3
29.6659,75.6276,2023-10-31,91.5,132.0
29.4951,75.7002,2023-10-31,82.9,36.6
29.0969,76.1123,2023-10-31,90.5,115.1
30.6008,75.8048,2023-10-31,88.2,219.9
30.3342,75.8333,2023-10-31,99.3,221.9
29.5166,76.8673,2023-10-31,98.8,100.2
29.9731,76.519,2023-10-31,97.7,127.2
29.0967,76.0403,2023-10-31,84.4,174.2
30.0951,75.3001,2023-10-31,96.8,20.1
30.4325,75.1048,2023-10-31,79.2,159.1
29.4988,75.2879,2023-10-31,77.8,117.8
30.7343,74.5726,2023-10-31,95.0,101.0
30.0871,74.812,2023-10-31,96.6,182.7
31.029,76.2985,2023-10-31,97.5,192.5
31.601,74.6978,2023-10-31,92.1,226.6
31.0743,74.6436,2023-10-31,96.6,177.3
32.2547,74.2546,2023-10-31,78.3,119.7
29.1264,74.6758,2023-10-31,72.9,172.9
29.9918,76.2883,2023-10-31,74.5,173.3
31.8888,74.8464,2023-10-31,72.6,159.1
31.4491,75.1291,2023-10-31,79.8,190.3
29.5519,76.0623,2023-10-31,81.9,92.2
30.1945,75.0476,2023-10-31,91.4,136.6
30.019,74.2339,2023-10-31,77.0,73.1
29.7887,75.3949,2023-10-31,87.1,23.1
31.8252,75.1205,2023-10-31,70.0,189.7
31.3802,75.1254,2023-10-31,98.6,29.7
31.4947,74.9429,2023-10-31,92.3,158.5
29.6304,76.4343,2023-10-31,85.1,143.4
30.3586,74.8891,2023-10-31,82.5,126.6
30.5692,75.2083,2023-10-31,71.3,99.5
29.8188,75.2533,2023-10-31,93.4,133.1
29.2944,75.6363,2023-10-31,99.7,244.8
31.2721,74.7961,2023-10-31,78.0,101.5
30.2507,75.5709,2023-10-31,91.1,224.0
31.1587,74.7379,2023-10-31,97.9,193.9
31.3991,75.1828,2023-10-31,92.4,19.1
31.4339,74.9387,2023-10-31,80.0,158.3
29.6778,76.9278,2023-10-31,98.0,227.2
29.5785,76.2554,2023-10-31,77.0,39.9
29.3387,75.2839,2023-10-31,77.8,94.3
30.3503,75.7849,2023-10-31,90.9,256.0
29.9707,76.2697,2023-10-31,83.6,219.9
30.0834,75.9482,2023-10-31,89.2,256.9
31.1525,75.8066,2023-10-31,97.5,215.7
30.0925,75.1055,2023-10-31,77.6,55.8
29.3268,75.4833,2023-10-31,79.5,92.4
30.24,75.2579,2023-10-31,88.5,243.8
30.3745,76.2723,2023-10-31,70.9,253.5
29.8111,75.5534,2023-10-31,77.9,254.4
31.5225,75.0654,2023-10-31,78.5,18.1
29.2406,76.3345,2023-10-31,70.8,34.2
29.4118,76.5772,2023-10-31,93.8,75.3
30.1909,75.3128,2023-10-31,82.3,172.5
29.9916,76.2022,2023-10-31,86.4,164.5
30.6289,76.3981,2023-10-31,72.9,109.4
29.9843,74.9439,2023-10-31,91.5,184.0
31.2724,74.937,2023-10-31,85.3,197.0
30.8039,74.9336,2023-10-31,71.5,130.8
30.1895,76.4332,2023-10-31,96.2,203.2
30.3892,75.2672,2023-10-31,83.0,129.0
30.3547,76.5167,2023-10-31,74.1,24.3
29.78,76.5961,2023-10-31,93.8,124.8
30.3024,76.5551,2023-10-31,91.2,63.3
30.6791,74.9889,2023-10-31,79.4,95.2
29.5744,76.0819,2023-10-31,74.5,164.3
29.9898,75.7684,2023-10-31,80.4,26.2
29.7837,75.0975,2023-10-31,74.6,211.9
30.0937,77.3555,2023-10-31,98.3,186.2
30.6247,75.4603,2023-10-31,97.6,88.1
30.2605,76.313,2023-10-31,90.0,188.9
30.5847,75.1407,2023-10-31,83.2,137.0
29.7798,74.4018,2023-10-31,81.5,100.3
30.1373,77.3942,2023-10-31,77.7,221.7
31.365,75.4717,2023-10-31,84.1,108.8
30.3196,75.4088,2023-10-31,82.2,230.5
30.0201,76.0963,2023-10-31,83.3,242.9
30.7531,75.1316,2023-10-31,83.9,245.1
31.0613,75.1142,2023-10-31,77.9,203.4
30.8571,74.8816,2023-10-31,92.9,74.8
30.4717,75.9247,2023-10-31,89.8,58.7
31.2411,75.8919,2023-10-31,80.6,87.2
30.9518,74.7787,2023-10-31,99.7,230.3
31.0091,74.9454,2023-10-31,85.9,60.1
30.043,76.3823,2023-10-31,90.1,72.1
30.6568,74.8954,2023-10-31,78.8,171.8
29.824,76.0497,2023-10-31,84.5,140.1
30.0329,74.7902,2023-10-31,83.4,143.4
30.0621,76.5665,2023-10-31,84.7,52.2
31.0334,75.0874,2023-10-31,87.0,171.2
30.2084,76.525,2023-10-31,93.3,160.2
29.1672,75.4492,2023-10-31,86.7,244.4
29.6668,75.86,2023-10-31,90.8,156.5
30.0731,76.1572,2023-10-31,96.1,115.6
30.8923,75.4743,2023-10-31,77.8,141.0
30.9856,74.3535,2023-10-31,87.5,40.4
31.0144,75.1714,2023-10-31,72.6,173.2
31.6155,74.6901,2023-10-31,93.2,92.4
30.2264,76.1853,2023-10-31,97.1,103.5
30.4187,75.9323,2023-10-31,86.7,256.3
30.2643,76.2139,2023-10-31,83.6,154.9
31.8415,75.0828,2023-10-31,96.4,163.8
30.1904,75.2194,2023-10-31,82.9,81.6
29.604,76.5359,2023-10-31,73.2,157.6
29.9204,76.0546,2023-10-31,93.6,64.1
29.0045,75.6377,2023-10-31,88.7,250.9
31.4849,74.6745,2023-10-31,78.0,16.4
31.1085,74.7896,2023-10-31,90.8,111.5
30.6987,74.4973,2023-10-31,98.8,70.0
30.0967,74.2285,2023-10-31,99.3,177.4
29.91,76.651,2023-10-31,85.2,208.3
30.243,74.7032,2023-10-31,91.8,246.3
30.1884,75.0833,2023-10-31,75.4,82.0
29.6837,75.4027,2023-10-31,88.0,23.1
30.0807,75.7153,2023-10-31,97.3,97.3
29.7501,75.4964,2023-10-31,91.4,187.0
31.5404,74.5704,2023-10-31,90.2,236.0
30.4325,75.3839,2023-10-31,73.2,105.4
29.8435,75.8157,2023-10-31,97.6,58.8
30.3789,76.1633,2023-10-31,98.6,189.3
29.6047,76.1874,2023-10-31,73.6,236.1
30.0345,76.6064,2023-10-31,75.6,220.5
30.3875,75.8483,2023-10-31,93.8,180.6
30.0173,75.5586,2023-10-31,96.6,230.8
31.0947,75.2792,2023-10-31,98.3,129.7
30.0365,75.6325,2023-10-31,94.3,48.6
29.885,75.9477,2023-10-31,88.3,157.4
30.0852,76.376,2023-10-31,82.6,225.0
31.6458,74.8759,2023-10-31,97.5,108.6
30.2148,75.3671,2023-10-31,79.9,117.5
29.7759,75.9808,2023-10-31,82.1,176.0
29.8731,76.329,2023-10-31,86.7,37.2
30.3368,74.6586,2023-10-31,93.6,152.5
30.2538,75.7358,2023-10-31,98.4,235.5
29.0512,76.2099,2023-10-31,79.4,236.7
31.0994,75.3166,2023-10-31,97.8,189.3
30.0924,75.7151,2023-10-31,71.4,93.2
30.0917,76.3146,2023-10-31,75.3,82.3
29.4774,74.9574,2023-10-31,96.5,255.5
31.2201,74.6158,2023-10-31,99.7,74.9
31.3652,74.7873,2023-10-31,89.4,193.6
29.9998,75.8132,2023-10-31,91.7,204.7
31.4431,74.9749,2023-10-31,88.0,43.1
30.2355,75.9777,2023-10-31,93.8,204.1
29.9095,75.4235,2023-10-31,73.0,45.9
29.4458,77.065,2023-10-31,71.5,61.6
29.5734,75.7286,2023-10-31,86.2,200.5
30.1689,75.5195,2023-10-31,75.3,34.0
29.4509,75.5128,2023-10-31,91.2,55.6
30.472,75.7276,2023-10-31,81.7,157.7
29.6803,75.6936,2023-10-31,74.8,24.3
30.0816,74.6595,2023-10-31,79.2,49.5
30.0029,75.4207,2023-10-31,92.2,79.3
29.3272,76.2619,2023-10-31,88.1,252.9
30.852,76.4241,2023-10-31,83.4,243.4
30.1341,75.649,2023-10-31,81.3,204.4
30.9086,75.8515,2023-10-31,98.2,165.9
31.968,74.7147,2023-10-31,91.2,224.5
31.7993,74.4572,2023-10-31,92.9,193.9
29.0585,74.7878,2023-10-31,98.4,167.3
29.6808,74.9453,2023-10-31,98.3,69.0
30.0124,75.6043,2023-10-31,81.8,192.6
29.8537,76.313,2023-10-31,78.0,176.3
29.2369,75.9153,2023-10-31,98.8,137.9
29.6602,76.8851,2023-10-31,90.2,194.5
29.629,74.7607,2023-10-31,83.6,82.3
30.1104,74.8713,2023-10-31,83.3,37.2
30.1285,74.7598,2023-10-31,89.7,75.8
29.9818,76.3825,2023-10-31,91.1,85.4
29.829,76.0366,2023-10-31,79.7,95.1
29.8598,75.2374,2023-10-31,95.3,99.9
31.4211,74.5314,2023-10-31,90.2,74.9
30.5469,75.2627,2023-10-31,77.8,52.7
30.3223,76.444,2023-10-31,88.8,137.8
30.0807,75.6573,2023-10-31,98.4,228.9
30.0651,76.2649,2023-10-31,94.6,104.3
29.8885,75.8544,2023-10-31,95.2,171.7
30.6625,75.9762,2023-10-31,77.8,171.4
31.9538,74.7217,2023-10-31,78.1,106.3
30.6549,75.3903,2023-10-31,87.9,29.0
29.6244,76.7078,2023-10-31,83.7,179.7
30.1534,75.3591,2023-10-31,94.7,71.3
31.4825,74.789,2023-10-31,99.5,24.6
29.9364,75.5916,2023-10-31,89.4,119.9
31.5899,74.2648,2023-10-31,87.0,68.3
31.6655,75.2683,2023-10-31,95.0,203.1
29.5995,76.0437,2023-10-31,74.0,144.5
29.8659,76.1173,2023-10-31,82.6,168.1
31.2034,74.7414,2023-10-31,92.8,228.1
30.1719,74.8652,2023-10-31,88.9,32.4
30.6216,75.5167,2023-10-31,85.0,20.2
29.5535,76.3885,2023-10-31,83.8,120.0
29.9935,75.7255,2023-10-31,74.1,14.7
30.6473,76.0476,2023-10-31,72.3,84.7
29.6272,76.3694,2023-10-31,89.7,143.7
31.6535,74.6732,2023-10-31,93.7,43.3
29.9975,75.2606,2023-10-31,98.6,80.6
10.8959,80.6928,2023-11-01,64.8,9.5
14.0829,77.932,2023-11-01,71.9,31.6
16.169,79.7132,2023-11-01,50.1,31.4
23.2378,84.9768,2023-11-01,58.0,40.8
17.3102,77.4132,2023-11-01,56.6,41.3
10.4106,84.1104,2023-11-01,88.6,10.8
13.0283,83.9217,2023-11-01,82.2,2.7
25.8242,82.7682,2023-11-01,89.5,13.4
19.393,79.6041,2023-11-01,67.1,38.6
19.2227,82.1203,2023-11-01,73.2,12.4
22.985,85.8325,2023-11-01,84.3,13.7
19.4101,79.6386,2023-11-01,50.6,41.8
23.262,84.0659,2023-11-01,76.1,41.0
25.9255,74.2166,2023-11-01,73.4,37.9
21.4478,82.7851,2023-11-01,93.0,24.0
22.6564,75.2919,2023-11-01,76.4,25.2
23.4029,77.1172,2023-11-01,74.9,8.7
20.2204,78.5758,2023-11-01,80.0,38.4
15.5572,73.0859,2023-11-01,67.6,24.3
24.7714,77.1981,2023-11-01,76.4,32.4
16.7158,74.664,2023-11-01,59.4,29.9
14.7766,82.9018,2023-11-01,85.9,23.8
12.9395,79.0968,2023-11-01,51.5,38.0
24.0364,76.1342,2023-11-01,93.3,25.7
14.1756,82.9303,2023-11-01,63.2,13.1
15.238,75.5889,2023-11-01,64.0,25.3
11.4218,78.7663,2023-11-01,69.2,2.1
23.8204,80.0967,2023-11-01,84.2,10.1
17.0131,82.6641,2023-11-01,89.2,23.1
20.9785,80.9884,2023-11-01,91.5,19.7
