station_id,lat,lon,date,parameter,value,unit
IN_Amritsar_Civil,31.63,74.87,2023-10-22,pm25,186.6,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-10-22,pm10,240.0,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-10-22,no2,65.4,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-10-22,so2,11.0,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-10-22,co,2.44,mg/m³
IN_Amritsar_Civil,31.63,74.87,2023-10-22,o3,53.6,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-10-22,pm25,135.3,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-10-22,pm10,240.8,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-10-22,no2,41.9,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-10-22,so2,7.5,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-10-22,co,2.9,mg/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-10-22,o3,77.7,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-10-22,pm25,143.0,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-10-22,pm10,355.6,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-10-22,no2,55.2,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-10-22,so2,15.2,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-10-22,co,2.33,mg/m³
IN_Patna_EcoPark,25.6,85.12,2023-10-22,o3,54.8,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-10-22,pm25,58.0,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-10-22,pm10,53.3,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-10-22,no2,32.0,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-10-22,so2,5.1,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-10-22,co,0.31,mg/m³
IN_Mumbai_Bandra,19.06,72.82,2023-10-22,o3,53.9,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-10-22,pm25,12.3,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-10-22,pm10,26.0,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-10-22,no2,12.3,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-10-22,so2,4.6,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-10-22,co,0.4,mg/m³
IN_Bengaluru_City,12.97,77.59,2023-10-22,o3,26.1,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-10-22,pm25,51.6,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-10-22,pm10,45.6,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-10-22,no2,22.2,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-10-22,so2,12.5,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-10-22,co,0.25,mg/m³
IN_Chennai_Alandur,13.0,80.2,2023-10-22,o3,21.5,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-10-22,pm25,24.8,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-10-22,pm10,75.6,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-10-22,no2,26.3,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-10-22,so2,13.5,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-10-22,co,0.84,mg/m³
IN_Kolkata_Victoria,22.54,88.34,2023-10-22,o3,41.8,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-10-22,pm25,24.7,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-10-22,pm10,39.5,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-10-22,no2,17.0,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-10-22,so2,6.9,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-10-22,co,0.25,mg/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-10-22,o3,16.4,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-10-23,pm25,176.4,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-10-23,pm10,227.2,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-10-23,no2,75.0,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-10-23,so2,13.3,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-10-23,co,2.65,mg/m³
IN_Delhi_ITO,28.63,77.24,2023-10-23,o3,90.9,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-10-23,pm25,192.9,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-10-23,pm10,254.3,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-10-23,no2,68.9,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-10-23,so2,10.7,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-10-23,co,2.18,mg/m³
IN_Amritsar_Civil,31.63,74.87,2023-10-23,o3,94.8,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-10-23,pm25,200.8,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-10-23,pm10,259.2,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-10-23,no2,57.0,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-10-23,so2,16.2,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-10-23,co,2.65,mg/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-10-23,o3,46.1,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-10-23,pm25,203.4,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-10-23,pm10,263.8,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-10-23,no2,84.8,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-10-23,so2,14.1,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-10-23,co,2.51,mg/m³
IN_Patna_EcoPark,25.6,85.12,2023-10-23,o3,76.4,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-10-23,pm25,75.0,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-10-23,pm10,117.0,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-10-23,no2,40.8,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-10-23,so2,18.7,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-10-23,co,0.81,mg/m³
IN_Mumbai_Bandra,19.06,72.82,2023-10-23,o3,47.4,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-10-23,pm25,27.2,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-10-23,pm10,45.9,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-10-23,no2,21.0,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-10-23,so2,4.7,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-10-23,co,0.26,mg/m³
IN_Bengaluru_City,12.97,77.59,2023-10-23,o3,21.9,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-10-23,pm25,33.8,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-10-23,pm10,70.9,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-10-23,no2,23.3,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-10-23,so2,3.9,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-10-23,co,0.4,mg/m³
IN_Chennai_Alandur,13.0,80.2,2023-10-23,o3,24.9,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-10-23,pm25,37.3,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-10-23,pm10,93.5,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-10-23,no2,40.4,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-10-23,so2,10.9,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-10-23,co,0.87,mg/m³
IN_Kolkata_Victoria,22.54,88.34,2023-10-23,o3,32.9,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-10-23,pm25,34.4,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-10-23,pm10,78.4,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-10-23,no2,11.5,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-10-23,so2,4.3,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-10-23,co,0.26,mg/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-10-23,o3,23.5,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-10-24,pm25,206.0,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-10-24,pm10,373.8,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-10-24,no2,64.9,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-10-24,so2,16.8,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-10-24,co,3.76,mg/m³
IN_Delhi_ITO,28.63,77.24,2023-10-24,o3,63.3,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-10-24,pm25,219.5,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-10-24,pm10,227.5,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-10-24,no2,61.6,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-10-24,so2,10.7,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-10-24,co,2.55,mg/m³
IN_Amritsar_Civil,31.63,74.87,2023-10-24,o3,66.2,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-10-24,pm25,222.2,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-10-24,pm10,357.5,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-10-24,no2,72.2,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-10-24,so2,25.8,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-10-24,co,2.8,mg/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-10-24,o3,32.0,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-10-24,pm25,196.9,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-10-24,pm10,182.9,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-10-24,no2,80.7,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-10-24,so2,13.0,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-10-24,co,3.02,mg/m³
IN_Patna_EcoPark,25.6,85.12,2023-10-24,o3,96.8,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-10-24,pm25,39.6,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-10-24,pm10,94.9,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-10-24,no2,35.9,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-10-24,so2,14.9,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-10-24,co,0.97,mg/m³
IN_Mumbai_Bandra,19.06,72.82,2023-10-24,o3,42.9,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-10-24,pm25,21.8,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-10-24,pm10,43.0,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-10-24,no2,25.9,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-10-24,so2,4.4,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-10-24,co,0.29,mg/m³
IN_Bengaluru_City,12.97,77.59,2023-10-24,o3,38.9,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-10-24,pm25,40.4,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-10-24,pm10,54.7,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-10-24,no2,19.8,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-10-24,so2,8.5,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-10-24,co,0.67,mg/m³
IN_Chennai_Alandur,13.0,80.2,2023-10-24,o3,43.8,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-10-24,pm25,35.2,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-10-24,pm10,81.2,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-10-24,no2,28.8,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-10-24,so2,13.9,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-10-24,co,0.71,mg/m³
IN_Kolkata_Victoria,22.54,88.34,2023-10-24,o3,30.6,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-10-24,pm25,38.2,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-10-24,pm10,38.2,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-10-24,no2,25.3,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-10-24,so2,6.1,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-10-24,co,0.53,mg/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-10-24,o3,48.8,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-10-25,pm25,226.2,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-10-25,pm10,364.1,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-10-25,no2,62.2,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-10-25,so2,18.4,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-10-25,co,2.47,mg/m³
IN_Delhi_ITO,28.63,77.24,2023-10-25,o3,81.7,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-10-25,pm25,220.7,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-10-25,pm10,358.4,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-10-25,no2,75.4,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-10-25,so2,13.3,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-10-25,co,3.31,mg/m³
IN_Amritsar_Civil,31.63,74.87,2023-10-25,o3,48.4,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-10-25,pm25,223.9,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-10-25,pm10,347.4,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-10-25,no2,76.3,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-10-25,so2,14.0,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-10-25,co,2.86,mg/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-10-25,o3,75.3,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-10-25,pm25,208.0,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-10-25,pm10,322.6,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-10-25,no2,78.9,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-10-25,so2,13.2,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-10-25,co,2.65,mg/m³
IN_Patna_EcoPark,25.6,85.12,2023-10-25,o3,97.9,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-10-25,pm25,33.9,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-10-25,pm10,100.6,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-10-25,no2,25.0,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-10-25,so2,7.6,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-10-25,co,0.4,mg/m³
IN_Mumbai_Bandra,19.06,72.82,2023-10-25,o3,35.6,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-10-25,pm25,37.3,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-10-25,pm10,37.7,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-10-25,no2,13.1,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-10-25,so2,4.8,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-10-25,co,0.55,mg/m³
IN_Bengaluru_City,12.97,77.59,2023-10-25,o3,26.4,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-10-25,pm25,18.4,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-10-25,pm10,72.9,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-10-25,no2,18.1,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-10-25,so2,9.2,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-10-25,co,0.61,mg/m³
IN_Chennai_Alandur,13.0,80.2,2023-10-25,o3,33.4,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-10-25,pm25,52.7,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-10-25,pm10,57.7,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-10-25,no2,30.9,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-10-25,so2,14.7,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-10-25,co,0.58,mg/m³
IN_Kolkata_Victoria,22.54,88.34,2023-10-25,o3,54.4,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-10-25,pm25,43.2,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-10-25,pm10,72.9,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-10-25,no2,22.4,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-10-25,so2,7.1,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-10-25,co,0.53,mg/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-10-25,o3,32.9,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-10-26,pm25,266.0,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-10-26,pm10,253.3,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-10-26,no2,66.0,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-10-26,so2,9.8,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-10-26,co,2.85,mg/m³
IN_Delhi_ITO,28.63,77.24,2023-10-26,o3,47.1,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-10-26,pm25,239.6,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-10-26,pm10,335.1,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-10-26,no2,84.1,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-10-26,so2,24.9,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-10-26,co,3.16,mg/m³
IN_Amritsar_Civil,31.63,74.87,2023-10-26,o3,76.4,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-10-26,pm25,257.6,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-10-26,pm10,325.3,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-10-26,no2,71.0,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-10-26,so2,20.1,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-10-26,co,3.33,mg/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-10-26,o3,75.9,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-10-26,pm25,311.9,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-10-26,pm10,277.8,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-10-26,no2,68.7,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-10-26,so2,16.5,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-10-26,co,3.51,mg/m³
IN_Patna_EcoPark,25.6,85.12,2023-10-26,o3,30.8,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-10-26,pm25,35.8,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-10-26,pm10,89.3,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-10-26,no2,41.3,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-10-26,so2,10.5,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-10-26,co,0.7,mg/m³
IN_Mumbai_Bandra,19.06,72.82,2023-10-26,o3,29.2,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-10-26,pm25,19.2,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-10-26,pm10,72.9,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-10-26,no2,23.3,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-10-26,so2,6.5,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-10-26,co,0.37,mg/m³
IN_Bengaluru_City,12.97,77.59,2023-10-26,o3,25.9,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-10-26,pm25,30.3,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-10-26,pm10,72.6,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-10-26,no2,15.0,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-10-26,so2,6.9,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-10-26,co,0.68,mg/m³
IN_Chennai_Alandur,13.0,80.2,2023-10-26,o3,23.6,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-10-26,pm25,34.7,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-10-26,pm10,128.4,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-10-26,no2,37.1,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-10-26,so2,15.4,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-10-26,co,0.41,mg/m³
IN_Kolkata_Victoria,22.54,88.34,2023-10-26,o3,56.0,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-10-26,pm25,23.6,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-10-26,pm10,48.2,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-10-26,no2,13.0,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-10-26,so2,7.1,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-10-26,co,0.29,mg/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-10-26,o3,28.0,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-10-27,pm25,227.0,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-10-27,pm10,294.9,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-10-27,no2,67.5,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-10-27,so2,19.9,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-10-27,co,3.84,mg/m³
IN_Delhi_ITO,28.63,77.24,2023-10-27,o3,61.3,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-10-27,pm25,263.2,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-10-27,pm10,292.3,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-10-27,no2,95.1,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-10-27,so2,13.5,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-10-27,co,3.44,mg/m³
IN_Amritsar_Civil,31.63,74.87,2023-10-27,o3,41.4,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-10-27,pm25,250.1,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-10-27,pm10,345.9,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-10-27,no2,48.4,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-10-27,so2,9.6,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-10-27,co,3.71,mg/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-10-27,o3,65.9,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-10-27,pm25,229.6,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-10-27,pm10,309.2,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-10-27,no2,95.4,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-10-27,so2,24.1,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-10-27,co,2.99,mg/m³
IN_Patna_EcoPark,25.6,85.12,2023-10-27,o3,84.3,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-10-27,pm25,47.2,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-10-27,pm10,118.5,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-10-27,no2,28.7,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-10-27,so2,14.6,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-10-27,co,0.88,mg/m³
IN_Mumbai_Bandra,19.06,72.82,2023-10-27,o3,51.2,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-10-27,pm25,47.9,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-10-27,pm10,34.1,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-10-27,no2,17.5,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-10-27,so2,13.6,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-10-27,co,0.41,mg/m³
IN_Bengaluru_City,12.97,77.59,2023-10-27,o3,24.0,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-10-27,pm25,27.4,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-10-27,pm10,54.4,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-10-27,no2,26.6,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-10-27,so2,4.5,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-10-27,co,0.32,mg/m³
IN_Chennai_Alandur,13.0,80.2,2023-10-27,o3,19.6,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-10-27,pm25,64.3,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-10-27,pm10,61.7,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-10-27,no2,41.5,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-10-27,so2,15.6,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-10-27,co,0.75,mg/m³
IN_Kolkata_Victoria,22.54,88.34,2023-10-27,o3,52.5,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-10-27,pm25,33.3,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-10-27,pm10,45.2,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-10-27,no2,27.2,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-10-27,so2,10.3,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-10-27,co,0.52,mg/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-10-27,o3,33.2,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-10-28,pm25,267.7,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-10-28,pm10,341.4,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-10-28,no2,66.3,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-10-28,so2,12.0,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-10-28,co,3.66,mg/m³
IN_Delhi_ITO,28.63,77.24,2023-10-28,o3,66.9,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-10-28,pm25,243.5,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-10-28,pm10,330.1,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-10-28,no2,100.6,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-10-28,so2,14.7,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-10-28,co,3.84,mg/m³
IN_Amritsar_Civil,31.63,74.87,2023-10-28,o3,75.7,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-10-28,pm25,227.8,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-10-28,pm10,362.4,ug/m³
